,level_0,level_1,file name
431,2021-06-06_09-44-50_nk_2c4145f8-d15f-40a1-b91a-5e063144118a.metadata.json,avg HR,149
432,2021-06-06_09-44-50_nk_2c4145f8-d15f-40a1-b91a-5e063144118a.metadata.json,max HR,156
433,2021-06-06_09-44-50_nk_2c4145f8-d15f-40a1-b91a-5e063144118a.metadata.json,elevation gain,0
434,2021-06-06_09-44-50_nk_2c4145f8-d15f-40a1-b91a-5e063144118a.metadata.json,elevation loss,0
435,2021-06-06_09-44-50_nk_2c4145f8-d15f-40a1-b91a-5e063144118a.metadata.json,min elevation,0
436,2021-06-06_09-44-50_nk_2c4145f8-d15f-40a1-b91a-5e063144118a.metadata.json,max elevation,0
437,2021-06-06_09-44-50_nk_2c4145f8-d15f-40a1-b91a-5e063144118a.metadata.json,avg cadence,87
438,2021-06-06_09-44-50_nk_2c4145f8-d15f-40a1-b91a-5e063144118a.metadata.json,max cadence,152
439,2021-06-06_09-44-50_nk_2c4145f8-d15f-40a1-b91a-5e063144118a.metadata.json,steps,5557
440,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,file name,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json
441,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,run type,Outdoors/Mobile
442,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,date,2021-06-09
443,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,time,22:39:21
444,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,timeZone,America/Chicago
445,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,duration(sec),467.087
446,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,distance (km),1.143948173117624
447,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,distance (miles),0.710816437628424
448,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,avg speed (meters/second),2.449111564050432
449,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,avg speed (MPH),5.478506535883071
450,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,max speed (meters/second),3.967780949423886
451,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,max speed (MPH),8.875673196536946
452,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,calories,103
453,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,avg HR,142
454,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,max HR,158
455,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,elevation gain,20
456,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,elevation loss,6
457,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,min elevation,399
458,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,max elevation,414
459,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,avg cadence,82
460,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,max cadence,94
461,2021-06-09_17-39-21_nk_69c65e39-fb63-45a0-ac3a-39633c190c18.metadata.json,steps,1282
462,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,file name,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json
463,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,run type,Stationary
464,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,date,2021-06-10
465,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,time,21:28:17
466,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,timeZone,unknown
467,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,duration(sec),389.195
468,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,distance (km),0.9095616440658929
469,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,distance (miles),0.5651754011515803
470,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,avg speed (meters/second),2.337033220020537
471,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,avg speed (MPH),5.227794420799493
472,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,max speed (meters/second),2.437074777658961
473,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,max speed (MPH),5.4515810115890115
474,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,calories,68
475,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,avg HR,152
476,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,max HR,155
477,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,elevation gain,0
478,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,elevation loss,0
479,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,min elevation,0
480,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,max elevation,0
481,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,avg cadence,86
482,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,max cadence,540
483,2021-06-10_16-28-17_nk_f816c5db-d369-4cba-a99d-cf7a26d1d0fe.metadata.json,steps,1119
484,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,file name,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json
485,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,run type,Stationary
486,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,date,2021-06-11
487,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,time,11:23:01
488,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,timeZone,unknown
489,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,duration(sec),1906.971
490,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,distance (km),4.538644717914514
491,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,distance (miles),2.8201830693577556
492,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,avg speed (meters/second),2.380028179722982
493,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,avg speed (MPH),5.323971406444981
494,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,max speed (meters/second),2.623932767735266
495,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,max speed (MPH),5.8695704306671574
496,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,calories,343
497,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,avg HR,149
498,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,max HR,164
499,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,elevation gain,0
500,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,elevation loss,0
501,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,min elevation,0
502,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,max elevation,0
503,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,avg cadence,87
504,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,max cadence,105
505,2021-06-11_06-23-01_nk_d18d1655-2344-4051-90e9-4dd553a0b726.metadata.json,steps,5503
506,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,file name,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json
507,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,run type,Outdoors/Mobile
508,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,date,2021-06-13
509,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,time,20:52:18
510,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,timeZone,America/Chicago
511,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,duration(sec),2312.845
512,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,distance (km),5.570371307641966
513,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,distance (miles),3.4612682481713444
514,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,avg speed (meters/second),2.408449899427747
515,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,avg speed (MPH),5.387548982676778
516,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,max speed (meters/second),3.10152172082657
517,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,max speed (MPH),6.937906491540203
518,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,calories,449
519,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,avg HR,148
520,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,max HR,161
521,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,elevation gain,62
522,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,elevation loss,80
523,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,min elevation,393
524,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,max elevation,423
525,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,avg cadence,87
526,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,max cadence,117
527,2021-06-13_15-52-18_nk_e2e13322-827d-452c-8a89-42e2cdc5ed5f.metadata.json,steps,6672
528,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,file name,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json
529,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,run type,Outdoors/Mobile
530,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,date,2021-06-22
531,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,time,21:28:02
532,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,timeZone,America/Chicago
533,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,duration(sec),2309.716
534,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,distance (km),5.618948065278122
535,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,distance (miles),3.491452445870064
536,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,avg speed (meters/second),2.432744140525555
537,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,avg speed (MPH),5.441893652226474
538,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,max speed (meters/second),2.957127997775336
539,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,max speed (MPH),6.614906932398688
540,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,calories,448
541,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,avg HR,159
542,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,max HR,187
543,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,elevation gain,56
544,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,elevation loss,70
545,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,min elevation,392
546,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,max elevation,423
547,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,avg cadence,87
548,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,max cadence,105
549,2021-06-22_16-28-02_nk_7f751292-226f-4a1f-870d-e491004429d4.metadata.json,steps,6671
550,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,file name,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json
551,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,run type,Outdoors/Mobile
552,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,date,2021-06-27
553,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,time,21:40:45
554,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,timeZone,America/Chicago
555,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,duration(sec),2366.644
556,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,distance (km),5.632022524152884
557,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,distance (miles),3.499576537939681
558,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,avg speed (meters/second),2.379750619084613
559,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,avg speed (MPH),5.323350520980338
560,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,max speed (meters/second),3.118465438057991
561,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,max speed (MPH),6.975808507502667
562,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,calories,486
563,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,avg HR,151
564,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,max HR,171
565,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,elevation gain,58
566,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,elevation loss,73
567,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,min elevation,394
568,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,max elevation,425
569,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,avg cadence,84
570,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,max cadence,110
571,2021-06-27_16-40-45_nk_64941ea3-2374-4177-9d34-8cb55067561c.metadata.json,steps,6596
572,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,file name,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json
573,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,run type,Outdoors/Mobile
574,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,date,2021-06-29
575,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,time,21:17:41
576,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,timeZone,America/Chicago
577,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,duration(sec),2479.725
578,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,distance (km),5.567572924215334
579,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,distance (miles),3.4595294133314614
580,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,avg speed (meters/second),2.245238050273854
581,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,avg speed (MPH),5.0224544743464286
582,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,max speed (meters/second),3.000621999432581
583,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,max speed (MPH),6.7122002431031
584,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,calories,469
585,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,avg HR,157
586,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,max HR,185
587,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,elevation gain,57
588,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,elevation loss,74
589,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,min elevation,394
590,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,max elevation,423
591,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,avg cadence,84
592,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,max cadence,107
593,2021-06-29_16-17-41_nk_62dbc82e-a364-403c-b223-71f7771a4298.metadata.json,steps,6973
594,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,file name,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json
595,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,run type,Outdoors/Mobile
596,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,date,2021-07-13
597,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,time,20:22:34
598,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,timeZone,America/Chicago
599,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,duration(sec),2483.749
600,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,distance (km),5.554167416286889
601,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,distance (miles),3.4511996169174095
602,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,avg speed (meters/second),2.236203181676929
603,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,avg speed (MPH),5.0022440489065865
604,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,max speed (meters/second),2.837302592216796
605,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,max speed (MPH),6.346865134240822
606,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,calories,467
607,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,avg HR,156
608,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,max HR,165
609,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,elevation gain,58
610,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,elevation loss,74
611,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,min elevation,395
612,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,max elevation,421
613,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,avg cadence,83
614,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,max cadence,105
615,2021-07-13_15-22-34_nk_c87ff216-90ab-4abe-8898-a1e43be5d906.metadata.json,steps,6883
616,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,file name,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json
617,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,run type,Stationary
618,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,date,2021-07-16
619,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,time,11:34:15
620,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,timeZone,unknown
621,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,duration(sec),589.339
622,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,distance (km),1.3605501279050949
623,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,distance (miles),0.8454066520310409
624,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,avg speed (meters/second),2.308603584533002
625,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,avg speed (MPH),5.164199137465955
626,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,max speed (meters/second),2.504875437918144
627,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,max speed (MPH),5.603246769008739
628,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,calories,102
629,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,avg HR,150
630,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,max HR,158
631,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,elevation gain,0
632,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,elevation loss,0
633,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,min elevation,0
634,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,max elevation,0
635,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,avg cadence,86
636,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,max cadence,93
637,2021-07-16_06-34-15_nk_596a700b-a32f-464c-9dd5-c0cb5e204070.metadata.json,steps,1687
638,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,file name,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json
639,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,run type,Outdoors/Mobile
640,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,date,2021-07-18
641,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,time,20:48:25
642,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,timeZone,America/Chicago
643,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,duration(sec),1422.353
644,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,distance (km),3.603298362625297
645,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,distance (miles),2.238985791509532
646,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,avg speed (meters/second),2.533336213039447
647,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,avg speed (MPH),5.66691170971911
648,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,max speed (meters/second),3.007935811038518
649,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,max speed (MPH),6.728560773702643
650,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,calories,317
651,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,avg HR,158
652,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,max HR,185
653,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,elevation gain,24
654,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,elevation loss,28
655,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,min elevation,185
656,2021-07-18_15-48-25_nk_d7b057f1-5742-496e-9be9-763c43de2b5c.metadata.json,max elevation,202
